PIN:MEMLATENCIES 1.0. 0x0
#
# DCACHE stats
#
#L1 Data Cache:
#Load-Hits:                    309177:   97.3001%:        309177:   97.3001%
#Load-Misses:                    8579:    2.6999%:          8579:    2.6999%
#Load-Accesses:                317756:  100.0000%:        317756:  100.0000%
#
#Store-Hits:                   133685:   98.3781%:        133685:   98.3781%
#Store-Misses:                   2204:    1.6219%:          2204:    1.6219%
#Store-Accesses:               135889:  100.0000%:        135889:  100.0000%
#
#Total-Hits:                   442862:   97.6230%:        442862:   97.6230%
#Total-Misses:                  10783:    2.3770%:         10783:    2.3770%
#Total-Accesses:               453645:  100.0000%:        453645:  100.0000%

#Load-SttRam:                  203589:   64.0709%
#Store-Sttram:                  40196:   29.5800%
#Load-Sram:                    114167:   35.9291%
#Store-Sram:                    95693:   70.4200%


#Stack-Swap:                    14329:   85.7870%:         14329:   85.7870%
#Heap-Swap:                         0:    0.0000%:             0:    0.0000%
#Global-Swap:                    2374:   14.2130%:          2374:   14.2130%
#Total-Swap:                    16703:  100.0000%:         16703:  100.0000%

#Stack-Migration:               14711:   80.7542%:         14711:   80.7542%
#Heap-Migration:                    0:    0.0000%:             0:    0.0000%
#Global-Migration:               3506:   19.2458%:          3506:   19.2458%
#Total-Migrate:                 18217:  100.0000%:         18217:  100.0000%

#Stack-WriteBack:                 351:   14.4504%:           351:   14.4504%
#Heap-WriteBack:                    0:    0.0000%:             0:    0.0000%
#Global-WriteBack:               2078:   85.5496%:          2078:   85.5496%
#Total-WriteBack:                2429:  100.0000%:          2429:  100.0000%

##############################cache line level statistics############################
Tag-Num:        Tag-Read:       Tag-Write:      Tag-Shift:      Tag-Hit:        Tag-Miss:       
###Stack###
        69334707:               4:               4:               3:               7:               1
        69334708:               4:               4:               3:               7:               1
        69334709:               1:               1:               1:               1:               1
        69334710:               2:               2:               1:               3:               1
        69334711:               4:               4:               3:               7:               1
        69334712:               4:               4:               3:               7:               1
        69334713:               4:               4:               3:               7:               1
        69334714:               3:               3:               3:               5:               1
        69334716:               1:               1:               1:               1:               1
        69334717:               3:               3:               3:               5:               1
        69334720:               1:               1:               1:               1:               1
        69334721:               2:               2:               1:               3:               1
        69334724:               1:               1:               1:               1:               1
        69334725:               1:               1:               1:               1:               1
        69334726:               1:               1:               1:               1:               1
        69334727:               1:               1:               1:               1:               1
        69334728:               1:               1:               1:               1:               1
        69334729:               1:               1:               1:               1:               1
        69334730:               1:               1:               1:               1:               1
        69334731:               1:               1:               1:               1:               1
        69334732:               1:               1:               1:               1:               1
        69334733:               1:               1:               1:               1:               1
        69334734:               1:               1:               1:               1:               1
        69334735:               1:               1:               1:               1:               1
        69334736:               2:               2:               1:               3:               1
        69334737:               4:               4:               3:               7:               1
        69334738:               4:               4:               3:               7:               1
        69334739:               4:               4:               3:               7:               1
        69334740:               4:               4:               3:               7:               1
        69334741:               2:               2:               1:               3:               1
        69334742:               2:               2:               1:               3:               1
        69334743:               5:               3:               4:               6:               2
        69334744:               6:               0:               1:               5:               1
        69334745:               6:               0:               3:               3:               3
        69334746:               6:               1:               2:               5:               2
        69334747:             193:               2:               3:             192:               3
        69334748:             156:               1:               2:             155:               2
        69334749:               6:               1:               1:               6:               1
        69334750:               8:               0:               2:               6:               2
        69334751:              11:               2:               4:               9:               4
        69334752:               6:               0:               1:               5:               1
        69334753:              41:               0:               1:              40:               1
        69334754:               7:               0:               1:               6:               1
        69334755:              12:               1:               4:               9:               4
        69334756:               3:               0:               1:               2:               1
        69334758:             532:               1:               2:             531:               2
        69334759:               0:               2:               2:               1:               1
        69334760:               2:               4:               4:               4:               2
        69334761:             172:               4:               3:             175:               1
        69334762:               1:               4:               3:               4:               1
        69334763:               4:               4:               4:               6:               2
        69334764:               1:               4:               3:               3:               2
        69334765:               1:               4:               2:               4:               1
        69334766:             543:               4:               4:             545:               2
        69334767:               2:               4:               2:               5:               1
        69334768:               5:               4:               2:               8:               1
        69334769:               5:               4:               3:               8:               1
        69334770:              94:               4:               6:              95:               3
        69334771:               5:               4:               5:               6:               3
        69334772:              15:               4:               5:              15:               4
        69334773:               1:               4:               3:               3:               2
        69334774:               1:               4:               3:               4:               1
        69334775:               2:               4:               3:               4:               2
        69334776:               4:               4:               4:               6:               2
        69334777:             417:               4:               3:             420:               1
        69334778:             326:               4:               4:             328:               2
        69334779:               6:               4:               6:               6:               4
        69334780:              21:               4:               5:              22:               3
        69334781:               2:               3:               3:               3:               2
        69334783:               7:               2:               5:               6:               3
        69334784:             531:               6:               7:             532:               5
        69334785:             297:               5:              18:             286:              16
        69334786:               2:               2:               5:               1:               3
        69334796:               2:               2:               4:               2:               2
        69334797:               0:               4:               2:               3:               1
        69334798:               5:               1:               2:               4:               2
        69334810:               2:               2:               1:               3:               1
        69334811:               1:               1:               1:               1:               1
        69334812:               2:               2:               1:               3:               1
        69334813:               1:               1:               1:               1:               1
        69334814:               2:               2:               1:               3:               1
        69334815:               1:               1:               1:               1:               1
        69334816:               2:               2:               1:               3:               1
        69334817:               1:               1:               1:               1:               1
        69334818:               2:               2:               1:               3:               1
        69334819:               1:               1:               1:               1:               1
        69334820:               2:               2:               1:               3:               1
        69334821:               1:               1:               1:               1:               1
        69334822:               2:               2:               1:               3:               1
        69334823:               1:               1:               1:               1:               1
        69334824:               2:               2:               1:               3:               1
        69334825:               1:               1:               1:               1:               1
        69334826:               2:               2:               1:               3:               1
        69334827:               1:               1:               1:               1:               1
        69334828:               2:               2:               1:               3:               1
        69334829:               1:               1:               1:               1:               1
        69334830:               2:               2:               1:               3:               1
        69334831:               1:               1:               1:               1:               1
        69334832:               2:               2:               1:               3:               1
        69334833:               1:               1:               1:               1:               1
        69334834:              28:               6:               4:              32:               2
        69334835:               2:               2:               1:               3:               1
        69334836:             533:               5:               3:             537:               1
        69334837:               8:               5:               3:              12:               1
        69334838:               3:               5:               3:               7:               1
        69334839:               1:               1:               1:               1:               1
        69334840:               1:               1:               1:               1:               1
        69334842:               8:               8:               8:              14:               2
        69334843:               3:               6:               4:               7:               2
        69334844:               4:               8:               4:              10:               2
        69334845:             203:               8:               4:             210:               1
        69334846:              12:               8:               7:              17:               3
        69334847:              12:               8:               7:              17:               3
        69334848:              12:               8:               7:              17:               3
        69334849:               6:               8:               5:              12:               2
        69334850:               5:               8:               5:              11:               2
        69334852:              16:               6:               3:              21:               1
        69334853:               6:               4:               2:               9:               1
        69334854:               3:               1:               1:               3:               1
        69334855:               6:               1:               1:               6:               1
        69334856:              10:               2:               2:              10:               2
        69334857:               1:               2:               2:               1:               2
        69334858:               3:               0:               1:               2:               1
        69334861:               3:               1:               2:               2:               2
        69334862:              13:               6:               2:              18:               1
        69334863:               4:               4:               2:               7:               1
        69334864:               3:               1:               1:               3:               1
        69334865:               8:               3:               2:               9:               2
        69334866:              10:               2:               2:              10:               2
        69334867:               1:               2:               2:               1:               2
        69334868:               3:               0:               1:               2:               1
        69334871:               3:               1:               2:               2:               2
        69334872:              13:               6:               2:              18:               1
        69334873:               4:               4:               2:               7:               1
        69334874:               3:               1:               1:               3:               1
        69334875:               9:               3:               2:              10:               2
        69334876:              10:               2:               2:              10:               2
        69334877:               1:               2:               2:               1:               2
        69334878:               3:               0:               1:               2:               1
        69334881:              15:               9:               8:              20:               4
        69334893:               1:               1:               1:               1:               1
        69334905:               1:               1:               1:               1:               1
        69334917:              12:               2:               4:              10:               4
        69334918:              19:               2:               4:              17:               4
        69334924:               2:               2:               1:               3:               1
        69334929:               1:               1:               1:               1:               1
        69334930:               2:               2:               1:               3:               1
        69334935:               1:               1:               1:               1:               1
        69334936:               2:               2:               1:               3:               1
        69334937:               5:               4:               5:               7:               2
        69334938:             205:               7:               5:             210:               2
        69334939:               0:               4:               2:               3:               1
        69334940:               0:               4:               2:               3:               1
        69334941:               0:               4:               2:               3:               1
        69334942:               0:               4:               2:               3:               1
        69334943:               0:               4:               2:               3:               1
        69334944:               0:               4:               2:               3:               1
        69334945:               0:               4:               2:               3:               1
        69334946:               0:               4:               2:               3:               1
        69334947:               0:               4:               2:               3:               1
        69334948:               0:               4:               2:               3:               1
        69334949:               0:               4:               2:               3:               1
        69334950:               0:               4:               2:               3:               1
        69334951:               0:               4:               2:               3:               1
        69334952:              13:               5:               3:              16:               2
        69334953:               0:               4:               2:               3:               1
        69334954:              62:               6:               4:              66:               2
        69334955:               0:               4:               2:               3:               1
        69334956:               0:               4:               2:               3:               1
        69334957:               0:               4:               2:               3:               1
        69334958:              23:               5:               4:              25:               3
        69334959:               0:               4:               2:               3:               1
        69334960:               0:               4:               2:               3:               1
        69334961:               0:               4:               2:               3:               1
        69334962:               0:               4:               2:               3:               1
        69334963:               0:               4:               2:               3:               1
        69334964:               0:               4:               2:               3:               1
        69334965:               0:               4:               2:               3:               1
        69334966:              12:               4:               3:              14:               2
        69334967:               0:               4:               2:               3:               1
        69334968:               0:               4:               2:               3:               1
        69334969:               0:               4:               2:               3:               1
        69334970:               0:               4:               2:               3:               1
        69334971:               0:               4:               2:               3:               1
        69334972:               0:               4:               2:               3:               1
        69334973:               0:               4:               2:               3:               1
        69334974:               0:               4:               2:               3:               1
        69334975:               0:               4:               2:               3:               1
        69334976:               0:               4:               2:               3:               1
        69334977:               0:               4:               2:               3:               1
        69334978:               0:               4:               2:               3:               1
        69334979:               0:               4:               2:               3:               1
        69334980:               0:               4:               2:               3:               1
        69334981:               0:               4:               2:               3:               1
        69334982:               0:               4:               2:               3:               1
        69334983:             416:             171:             159:             585:               2
        69334984:              47:               5:               3:              50:               2
        69334985:               0:               4:               2:               3:               1
        69334986:               0:               4:               2:               3:               1
        69334987:               0:               4:               2:               3:               1
        69334988:               4:               8:               4:               9:               3
        69334989:               0:               4:               2:               3:               1
        69334990:              18:              12:               8:              27:               3
        69334991:               3:               9:               6:               9:               3
        69334992:               1:               6:               4:               5:               2
        69334993:               0:               4:               2:               3:               1
        69334994:               0:               4:               2:               3:               1
        69334995:               0:               4:               2:               3:               1
        69334996:               0:               4:               2:               3:               1
        69334997:               0:               4:               2:               3:               1
        69334998:               0:               4:               2:               3:               1
        69334999:               0:               4:               2:               3:               1
        69335000:               0:               4:               2:               3:               1
        69335001:               0:               4:               2:               3:               1
        69335002:               0:               4:               2:               3:               1
        69335003:               0:               4:               2:               3:               1
        69335004:               0:               4:               2:               3:               1
        69335005:               0:               4:               2:               3:               1
        69335006:               0:               4:               2:               3:               1
        69335007:               0:               4:               2:               3:               1
        69335008:               0:               4:               2:               3:               1
        69335009:               0:               4:               2:               3:               1
        69335010:               0:               4:               2:               3:               1
        69335011:               0:               4:               2:               3:               1
        69335012:               0:               4:               2:               3:               1
        69335013:               0:               4:               2:               3:               1
        69335014:               0:               4:               2:               3:               1
        69335015:               0:               4:               2:               3:               1
        69335016:               0:               4:               2:               3:               1
        69335017:               0:               4:               2:               3:               1
        69335018:               0:               4:               2:               3:               1
        69335019:               0:               4:               2:               3:               1
        69335020:               0:               4:               2:               3:               1
        69335021:               0:               4:               2:               3:               1
        69335022:               0:               4:               2:               3:               1
        69335023:               0:               4:               2:               3:               1
        69335024:               8:               4:               3:              10:               2
        69335025:               0:               4:               2:               3:               1
        69335026:               0:               4:               2:               3:               1
        69335027:               0:               4:               2:               3:               1
        69335028:               0:               4:               2:               3:               1
        69335029:               0:               4:               2:               3:               1
        69335030:               0:               4:               2:               3:               1
        69335031:               0:               4:               2:               3:               1
        69335032:               0:               4:               2:               3:               1
        69335033:               0:               4:               2:               3:               1
        69335034:               0:               4:               2:               3:               1
        69335035:               0:               4:               2:               3:               1
        69335036:               0:               4:               2:               3:               1
        69335037:               0:               4:               2:               3:               1
        69335038:               0:               4:               2:               3:               1
        69335039:               0:               4:               2:               3:               1
        69335091:              36:              36:               5:              70:               2
        69335092:              19:              45:               6:              63:               1
        69335093:              10:              12:               2:              21:               1
        69335094:              14:              16:               2:              29:               1
        69335095:               6:               8:               2:              13:               1
        69335098:             328:               0:               2:             326:               2
        69335100:            2038:            1991:             164:            4026:               3
        69335101:             718:             517:             193:            1230:               5
        69335102:              27:              12:               5:              36:               3
        69335103:             529:             304:             243:             831:               2
        69335104:              27:               4:               4:              28:               3
        69335105:             110:               8:               8:             116:               2
        69335106:              89:               6:               4:              93:               2
        69335107:              12:               8:               9:              17:               3
        69335108:               0:               4:               2:               3:               1
        69335109:               2:               4:               3:               4:               2
        69335110:               1:               4:               3:               3:               2
        69335111:               2:               4:               3:               4:               2
        69335112:               0:               4:               2:               3:               1
        69335113:               0:               4:               2:               3:               1
        69335114:               0:               4:               2:               3:               1
        69335115:               0:               4:               2:               3:               1
        69335116:               0:               4:               2:               3:               1
        69335117:               1:               4:               3:               3:               2
        69335118:               0:               4:               2:               3:               1
        69335119:               0:               4:               2:               3:               1
        69335120:               0:               4:               2:               3:               1
        69335121:               0:               4:               2:               3:               1
        69335122:               0:               4:               2:               3:               1
        69335123:               0:               4:               2:               3:               1
        69335124:               4:               8:               9:              10:               2
        69335125:              15:              14:               7:              27:               2
        69335126:               0:               4:               2:               3:               1
        69335127:               0:               4:               2:               3:               1
        69335128:               1:               4:               3:               3:               2
        69335129:               0:               4:               2:               3:               1
        69335130:               0:               4:               2:               3:               1
        69335131:               0:               4:               2:               3:               1
        69335132:               0:               4:               2:               3:               1
        69335133:               1:               4:               2:               4:               1
        69335134:               0:               4:               2:               3:               1
        69335135:               0:               4:               2:               3:               1
        69335136:               0:               4:               2:               3:               1
        69335137:               1:               4:               2:               4:               1
        69335138:               0:               4:               2:               3:               1
        69335139:               2:               4:               3:               4:               2
        69335140:               0:               4:               2:               3:               1
        69335141:               0:               4:               2:               3:               1
        69335142:               0:               4:               2:               3:               1
        69335143:               0:               4:               2:               3:               1
        69335144:               0:               4:               2:               3:               1
        69335145:               0:               4:               2:               3:               1
        69335146:               0:               4:               2:               3:               1
        69335147:               0:               4:               2:               3:               1
        69335148:               0:               4:               2:               3:               1
        69335149:               0:               4:               2:               3:               1
        69335150:               0:               4:               2:               3:               1
        69335151:               0:               4:               2:               3:               1
        69335152:               0:               4:               2:               3:               1
        69335153:               0:               4:               2:               3:               1
        69335154:               0:               4:               2:               3:               1
        69335155:               0:               4:               2:               3:               1
        69335156:               0:               4:               2:               3:               1
        69335157:               0:               4:               2:               3:               1
        69335158:               0:               4:               2:               3:               1
        69335159:               0:               4:               2:               3:               1
        69335160:               0:               4:               2:               3:               1
        69335161:               0:               4:               2:               3:               1
        69335162:               1:               4:               3:               3:               2
        69335163:               0:               4:               2:               3:               1
        69335164:               0:               4:               2:               3:               1
        69335165:               0:               4:               2:               3:               1
        69335166:               0:               4:               2:               3:               1
        69335167:             904:              11:              11:             911:               4
        69335168:             321:               4:               8:             321:               4
        69335170:               6:               3:               5:               6:               3
        69335171:               1:               2:               2:               2:               1
        69335172:               1:               1:               1:               1:               1
        69335173:            1652:               2:               5:            1650:               4
        69335174:               4:               1:               3:               3:               2
        69335175:               4:               4:               4:               5:               3
        69335176:               0:               1:               2:               0:               1
        69335244:               6:               6:               6:              11:               1
        69335245:               3:               4:               3:               6:               1
        69335246:               6:               3:               3:               8:               1
        69335254:              44:               1:               3:              43:               2
        69335255:               3:               2:               1:               4:               1
        69335636:               1:               0:               1:               0:               1
        69335637:               0:               2:               2:               1:               1
        69335638:               8:               4:               4:              10:               2
        69335639:               1:               6:               2:               6:               1
        69335641:               0:               1:               2:               0:               1
        69335642:             136:              16:              15:             151:               1
        69335643:             102:              12:              13:             113:               1
        69335644:             136:              16:              15:             151:               1
        69335645:              39:               8:               5:              45:               2
        69335654:               4:               4:               2:               7:               1
        69335661:               6:               1:               2:               5:               2
        69335662:               4:               0:               1:               3:               1
        69335668:              28:               0:               1:              27:               1
        69433344:               9:               0:               1:               8:               1
        69433345:              13:               0:               1:              12:               1
        69433346:              12:               0:               1:              11:               1
        69433347:               8:               0:               1:               7:               1
        69433348:              12:               0:               1:              11:               1
        69433349:              12:               0:               1:              11:               1
        69433350:               8:               0:               1:               7:               1
        69433351:              13:               0:               1:              12:               1
        69433352:               9:               0:               1:               8:               1
        69433353:              13:               0:               1:              12:               1
        69433354:               8:               0:               1:               7:               1
        69433355:               8:               0:               1:               7:               1
        69433356:              13:               0:               1:              12:               1
        69433357:              14:               0:               1:              13:               1
        69433358:               9:               0:               1:               8:               1
        69433359:              10:               0:               1:               9:               1
        69433360:              11:               0:               1:              10:               1
        69433361:              14:               0:               1:              13:               1
        69433362:               8:               0:               1:               7:               1
        69433363:              13:               0:               1:              12:               1
        69433364:               7:               0:               1:               6:               1
        69454080:              14:               0:               1:              13:               1
        69454081:              12:               0:               1:              11:               1
        69454082:               9:               0:               1:               8:               1
        69454083:               8:               0:               1:               7:               1
        69454084:               8:               0:               1:               7:               1
        69454085:               8:               0:               1:               7:               1
        69454086:              10:               0:               1:               9:               1
        69454087:               8:               0:               1:               7:               1
        69454088:               8:               0:               1:               7:               1
        69454089:               8:               0:               1:               7:               1
        69454090:              13:               0:               1:              12:               1
        69454091:               8:               0:               1:               7:               1
        69454092:               8:               0:               1:               7:               1
        69454093:               8:               0:               1:               7:               1
        69454094:               8:               0:               1:               7:               1
        69454095:              10:               0:               1:               9:               1
        69454096:               8:               0:               1:               7:               1
        69454097:               8:               0:               1:               7:               1
        69454098:               8:               0:               1:               7:               1
        69454099:               8:               0:               1:               7:               1
        69454100:              13:               0:               1:              12:               1
        69454101:               8:               0:               1:               7:               1
        69454102:               8:               0:               1:               7:               1
        69454103:               8:               0:               1:               7:               1
        69454104:               8:               0:               1:               7:               1
        69454105:              12:               0:               1:              11:               1
        69454106:               8:               0:               1:               7:               1
        69454107:               8:               0:               1:               7:               1
        69454108:               8:               0:               1:               7:               1
        69454109:              10:               0:               1:               9:               1
        69454110:               8:               0:               1:               7:               1
        69454111:               8:               0:               1:               7:               1
        69454112:               8:               0:               1:               7:               1
        69454113:              11:               0:               1:              10:               1
        69454114:               8:               0:               1:               7:               1
        69454115:               8:               0:               1:               7:               1
        69454116:              12:               0:               1:              11:               1
        69454117:               8:               0:               1:               7:               1
        69454118:               8:               0:               1:               7:               1
        69454119:               8:               0:               1:               7:               1
        69454120:               9:               0:               1:               8:               1
        69454121:               8:               0:               1:               7:               1
        69454122:               8:               0:               1:               7:               1
        69454123:               8:               0:               1:               7:               1
        69454124:              12:               0:               1:              11:               1
        69454125:               8:               0:               1:               7:               1
        69454126:               8:               0:               1:               7:               1
        69454127:               8:               0:               1:               7:               1
        69454128:               8:               0:               1:               7:               1
        69454129:              12:               0:               1:              11:               1
        69454130:               8:               0:               1:               7:               1
        69454131:               8:               0:               1:               7:               1
        69454132:               8:               0:               1:               7:               1
        69454133:              10:               0:               1:               9:               1
        69454134:               8:               0:               1:               7:               1
        69454135:               8:               0:               1:               7:               1
        69454136:               8:               0:               1:               7:               1
        69454137:               8:               0:               1:               7:               1
        69454138:               8:               0:               1:               7:               1
        69454139:              12:               0:               1:              11:               1
        69454140:               8:               0:               1:               7:               1
        69454141:               8:               0:               1:               7:               1
        69454142:               8:               0:               1:               7:               1
        69454143:               9:               0:               1:               8:               1
        69454144:               8:               0:               1:               7:               1
        69454145:               9:               0:               1:               8:               1
        69454146:               8:               0:               1:               7:               1
        69454147:               8:               0:               1:               7:               1
        69454148:               8:               0:               1:               7:               1
